classID;tasa_cruce_cero;entropia_espectograma;avg_centroide_espectral;mfcc_1;mfcc_2;mfcc_3;mfcc_4;mfcc_5;mfcc_6;mfcc_7;mfcc_8;mfcc_9;mfcc_10;mfcc_11;mfcc_12;mfcc_13
1;9722;7.9353127;2318.402441357854;-277.07288;144.62296;-118.441696;-15.665328;-6.566786;-22.391525;-0.8645507;16.06436;6.4870296;-3.5761921;-4.7562613;5.175556;-2.1763
3;15925;7.731241;2259.356746761753;-350.9207;116.30268;-2.1209185;-10.03751;-10.409664;2.8391662;10.433749;6.221067;7.7171097;10.658479;2.6234977;0.668091;-0.8932647
0;10584;9.1390085;1955.5732944876047;-154.913;179.57013;-15.620387;24.87824;-10.423794;37.045662;4.9983215;13.475814;-5.883189;11.88398;-0.13462202;11.525713;3.7063859
2;23688;9.888815;3084.5400317343315;-338.14972;144.4115;-25.92149;-34.43955;-18.395414;2.01397;-17.425558;-1.6551542;-14.788126;-12.066347;-12.239323;3.1066012;-14.972338
2;24441;9.888269;2931.354208567039;-326.39612;147.8246;-35.5622;-34.97453;-12.371202;1.4124326;-23.61758;-5.221458;-11.71473;-8.638751;-12.629657;0.80086964;-15.571342
2;24010;9.9860325;3076.713982812807;-335.21304;144.41475;-29.449785;-34.28382;-15.136461;1.845012;-23.42676;-6.1054163;-12.611456;-8.264216;-12.916667;0.63225555;-14.272803
2;23711;8.638262;3043.1548532435004;-335.9145;144.2653;-26.860077;-35.608887;-14.133571;2.181789;-17.888504;-3.4834335;-10.546844;-8.847869;-12.13197;-2.1031942;-14.128535
2;23640;9.28482;2848.805786909199;-323.23114;149.2315;-36.971615;-39.42737;-17.146667;4.1391864;-16.766935;-1.3144805;-15.715811;-13.249261;-11.788981;0.55676025;-17.913166
2;22773;8.905421;2759.7727614388573;-314.76715;144.62389;-41.8023;-47.96352;-23.844942;0.10059832;-18.9959;4.4695997;-12.008421;-18.319782;-17.263428;-5.211834;-14.546918
2;24004;9.787577;3084.123356728232;-337.1561;144.3548;-25.514612;-33.150986;-16.854095;1.5552346;-17.604616;-2.3685024;-18.130823;-14.247755;-11.873115;5.030692;-11.40245
2;23850;9.985726;3037.3518111852864;-334.58646;145.43861;-27.356663;-33.614452;-15.3398695;2.8815215;-17.878706;-3.22001;-18.64291;-14.84599;-11.904062;5.575188;-11.701766
4;39585;10.082421;3635.4016761802745;-178.50835;146.37709;-42.250626;63.359974;-39.237507;23.563923;-23.681847;-2.9584384;-17.67946;4.3165603;-10.396053;0.06438625;-6.103541
4;35574;10.263103;3601.165785445865;-155.94757;151.95973;-51.09347;72.152176;-40.33103;27.616146;-26.047186;0.9867135;-18.531374;8.774251;-12.535197;-2.21496;-7.2165384
4;36367;10.141637;3605.752283515442;-161.1715;150.324;-52.27757;71.586685;-39.06967;25.294294;-26.463743;-0.54206187;-19.098679;9.438536;-12.00334;-2.0749264;-7.4222307
4;32969;10.2478;3530.445671222112;-145.38376;155.30879;-42.518063;68.60342;-46.827835;21.429941;-32.636967;1.430168;-19.571943;8.332756;-12.338665;0.11607824;-7.004282
4;33500;10.243572;3525.228964598341;-160.52927;154.56442;-49.62225;71.36543;-40.37509;26.106907;-25.615145;-0.5619296;-19.912958;6.025743;-12.9690075;-1.205244;-6.860162
4;35750;10.212543;3478.401911151035;-165.13875;153.5915;-49.95889;65.11171;-39.457413;23.471111;-22.300774;-2.6826868;-15.387708;6.465298;-11.6934185;-2.498567;-8.5591755
4;29138;9.95041;3172.175503715828;-223.3145;154.28105;-31.737251;58.581238;-32.66123;18.337103;-21.322268;-1.6655134;-13.068402;6.3457165;-8.498277;-0.05729932;-4.7582626
4;35498;9.958608;3464.749032627359;-220.87523;143.59499;-41.173252;60.037262;-30.566593;18.597082;-20.476252;-3.0183692;-11.375353;5.0365987;-7.514695;-0.28561902;-4.5046134
4;33702;10.272968;3443.798096997663;-185.8989;158.17213;-48.741215;73.70072;-33.871155;22.8061;-22.294806;3.3556383;-12.989383;11.561519;-6.227105;-0.59697366;-6.677066
4;37866;10.637415;3638.619354451152;-163.9441;153.49445;-68.3446;66.07656;-38.96012;31.232046;-23.375444;6.5094075;-17.894577;10.041455;-10.456308;1.0887804;-5.7850304
4;35620;10.341796;3587.1513694098003;-185.94289;153.8212;-52.862953;74.50927;-35.452408;20.792725;-24.075039;5.4223638;-13.393189;12.0721655;-3.0814698;-1.4366145;-8.967596
4;38910;10.567398;3658.9740989610514;-180.12683;151.76494;-58.85914;76.71477;-39.25427;19.835798;-28.133644;1.3173614;-21.411339;6.670597;-11.372947;-5.0124135;-10.194918
4;44776;10.522497;3894.3447674458457;-161.33969;144.0401;-65.61154;68.43802;-48.900055;22.070957;-30.785675;1.9668419;-23.26431;6.517431;-14.662735;-2.427119;-7.4205904
4;34514;9.49526;3406.336873481765;-286.55203;142.22935;-42.455063;65.539406;-14.586897;17.786798;-8.026703;1.8719231;-5.971896;7.6929817;-1.9267247;-1.0970314;-5.4729066
4;43800;10.431078;3749.282545074353;-265.93695;143.12753;-62.948345;68.75142;-27.649208;22.236496;-18.204916;3.3906462;-14.848017;9.390726;-4.7766943;-1.2922695;-4.987383
4;36376;10.5184355;3634.9007790057112;-201.41313;152.67863;-51.976295;70.463936;-39.342964;26.142385;-21.605316;6.9963045;-17.665213;8.227259;-13.94404;-3.7808158;-9.186286
2;17552;9.302389;2355.958714024743;-430.09344;163.6245;-12.889804;7.378703;-3.7605731;9.085408;-1.6507313;16.129622;0.15502001;9.19293;-2.19871;10.314719;-4.483753
2;9232;7.59847;2111.4965093376427;-483.13068;159.3665;26.024162;17.074137;8.359961;18.990835;4.8098426;16.476662;1.9100404;10.440843;-0.1818086;9.459767;-0.13513114
2;8893;7.576653;2108.659405907214;-489.90933;157.19427;30.350866;18.343138;7.2905173;19.918692;6.6232295;16.627981;2.5494173;11.325197;-0.065975145;10.283627;0.290618
2;8477;6.5897846;2336.7980977037014;-466.2504;152.37164;12.572319;5.1144123;8.747904;20.423018;15.908538;12.6928625;3.2471707;7.268654;2.2277482;8.127313;2.1481273
2;8586;8.604146;2539.9967828726094;-497.99194;154.31798;17.526121;7.415282;-5.0714903;16.607073;2.425036;22.769701;3.1305072;14.709256;-3.621163;10.889734;-2.3950434
2;13523;8.47347;2392.5323121040487;-459.45273;157.19963;8.217519;17.082916;-0.9452955;18.214281;-1.7962536;14.767046;0.251909;14.916519;1.1270635;11.437096;0.955876
2;15350;8.194842;2506.19417343646;-467.57727;149.0596;-3.8204432;6.102073;6.2188687;23.397547;11.715438;17.708822;-0.939768;10.267693;3.0094607;13.356372;-2.0689485
2;13204;8.184641;2991.9260727195;-504.79376;137.04494;15.513914;10.471488;6.3062763;23.42312;3.029096;18.367437;2.1314816;13.013459;-1.447458;8.36951;-2.0489502
0;9957;9.404504;2118.710320953376;-120.26216;180.01512;-4.3483562;29.61755;6.985787;21.591785;-8.852307;2.9617937;-4.6624117;6.0777216;-7.1131587;2.133205;-6.1617217
0;9517;9.337439;2065.924139072434;-128.30482;181.40338;-4.1062775;29.783508;8.027091;20.050724;-8.689439;3.6485043;-4.1829333;5.915973;-6.625181;1.9643855;-7.462885
0;9661;9.338479;2094.893175808882;-129.40012;180.39627;-4.5284443;29.920296;8.393075;20.032736;-8.812716;4.5290103;-3.7900257;6.155023;-6.6060123;1.7425942;-7.366388
0;9582;9.348798;2086.233477876425;-126.89135;180.9849;-4.5855665;29.832745;7.835096;20.189493;-8.718689;4.07278;-4.240492;5.822627;-6.6039762;1.9684409;-7.284811
0;9468;9.336786;2066.451033322754;-128.54428;180.92357;-4.682211;30.11696;8.10515;20.676155;-9.036303;4.5273376;-4.203884;6.4961963;-6.1849947;2.2083704;-7.317237
0;9806;9.369306;2065.624741343511;-127.68114;181.34825;-4.71207;30.1664;7.7440453;20.174599;-8.813509;4.522174;-4.3994293;6.079192;-6.709499;1.888913;-7.485381
0;9799;9.3793745;2070.7795444814;-127.60978;181.24922;-4.604181;29.375662;8.045465;20.768518;-8.3967905;4.697325;-4.2334623;5.8210635;-6.7987475;1.9608878;-7.739338
0;9525;9.355696;2078.2508851916214;-127.58472;180.3902;-4.2866216;29.119066;8.704725;20.332731;-8.115417;4.3749843;-4.0730515;5.71689;-6.3773847;1.9609829;-7.4053216
3;9087;6.9134073;1209.4425645002657;-449.16833;152.05128;47.509716;2.4849772;-2.4448166;-7.9488916;-10.140626;-6.101289;-4.647317;-7.064468;-9.947557;-9.598428;-3.0090463
3;10380;7.1283007;1322.4259361557324;-448.5595;153.49352;37.549854;-5.3932514;-5.111621;-8.501707;-9.386033;-4.6845565;-2.3277998;-4.243527;-7.9911885;-8.043578;-1.4138107
3;9058;6.496966;1307.405729241562;-462.1251;139.71498;31.540857;0.19168241;8.044218;4.8337355;-1.05037;-1.4285222;-1.0372391;-2.3181882;-5.1701655;-7.919235;-5.541842
3;9333;6.5663123;1336.7427082443485;-463.10715;140.96231;31.60152;-1.6450673;4.0012865;2.2510378;-0.53046787;-0.2606776;-0.64835507;-2.4531527;-4.9623785;-6.66508;-4.7151613
4;87414;11.045217;6390.152994341437;-132.69498;89.2781;-42.442696;69.85332;-34.711327;64.82269;-37.751823;36.370804;-12.869387;18.11913;-16.999071;6.3424764;-2.1086798
4;106882;11.350448;7147.030802394142;-154.9411;70.76871;-51.59362;73.24691;-33.111744;67.98496;-45.008556;34.774895;-14.189954;19.059738;-15.923876;7.6914263;-1.656133
4;134762;12.108584;8086.432193630537;-158.03026;54.989132;-56.94018;77.59153;-38.865105;72.05245;-55.268715;39.575752;-19.08731;23.857332;-19.026167;8.134727;-0.3342539
4;131694;11.93345;7964.057852076601;-149.03285;58.214237;-54.074585;77.42235;-40.125736;73.389336;-52.043858;45.3202;-16.710892;27.096102;-18.071575;8.815431;0.85400313
4;128064;11.741692;7698.992836648149;-137.29057;55.208233;-51.35847;67.661;-35.906254;68.01223;-44.06656;43.338383;-14.305441;23.762602;-13.029246;8.382245;0.49673012
4;56487;10.987727;4595.104378571513;-182.49681;115.7154;-58.522972;82.93622;-41.855038;55.20463;-19.016918;31.59716;-18.153625;5.9680204;-5.509098;4.8079243;3.349325
4;59239;11.108169;4593.366727910508;-175.15111;119.25702;-63.26084;83.440605;-43.923462;53.770935;-19.095348;28.577944;-16.402994;7.05212;-2.6186843;5.8158665;2.3649077
3;14320;5.9797373;2105.079752610324;-446.60147;125.832016;35.476425;12.989327;-13.76802;-3.8264918;4.8324757;-6.741214;-5.2700124;-8.161903;-10.888389;-6.884546;-5.705048
3;14568;6.69613;1683.22871943703;-415.82455;147.35045;21.109007;-4.29248;-17.91737;5.1073737;10.621537;-4.440775;-2.426614;-1.5391457;-3.5762448;-3.283401;-4.521016
3;8806;6.1049843;2712.552106269776;-482.7485;114.97012;25.373953;8.050014;-11.788868;5.832833;6.6919584;-1.4700965;0.63707805;0.23858935;3.214013;1.6888183;-0.9898505
3;24282;6.467819;3128.802859832353;-478.77124;111.157585;18.534899;12.393254;-14.531683;2.3730962;4.1213307;-3.2823083;-1.6726896;-2.4320161;1.815001;1.4868865;2.1515775
2;15754;9.5260105;2359.630715215293;-313.16367;167.9001;-12.953;28.08768;2.2267132;14.398797;-0.004536593;4.4885063;6.9632983;2.2637503;3.3069813;6.4344754;0.8758106
2;13063;9.359049;2279.355948647501;-326.0398;167.48299;-7.834945;26.444662;0.6143083;15.450549;4.5806723;5.3221974;6.3145847;3.2381327;3.8856134;8.456913;2.7794943
2;13219;9.495753;2118.6033704404226;-298.8366;173.9758;-14.157387;32.02893;2.5839536;18.412943;4.8280215;6.8406096;7.726551;1.6602254;2.689449;4.8859935;1.757666
2;14618;9.529636;2343.81647742555;-305.481;167.17085;-10.03033;27.539997;2.9475172;21.156824;1.1567827;6.0451326;8.122954;2.3434727;2.032905;3.7478034;-0.20338832
2;16864;9.410812;2517.772877549906;-315.50766;163.63043;-7.209593;24.20845;-0.98195475;14.808518;-3.001721;6.926115;4.6614223;2.4694896;2.3246105;0.68050057;-3.5922654
2;13878;9.389518;2378.614392023869;-310.23587;165.4143;-7.863979;21.955194;-1.2672241;18.983667;2.886393;12.157719;5.2573056;2.4446027;3.902796;5.876328;-0.19002415
2;14742;9.257263;2225.9427876145483;-308.02524;171.2141;-12.9998255;25.07989;5.7135057;18.07708;4.627532;9.415711;5.04166;7.1738753;4.358026;1.6405022;0.5175338
2;14981;9.311701;2336.060072918402;-324.06436;165.79271;-14.568994;22.305326;5.414638;16.176563;6.697979;10.5613165;6.061857;6.4341583;4.4271045;1.3579638;0.15657598
9;8377;8.50979;810.11468834099;-380.8705;215.61559;34.195827;6.205075;4.6086926;-18.942001;-14.917551;-4.369822;-12.363168;-1.7979882;5.8673472;-7.458179;-15.139476
9;8432;8.489797;872.530304738931;-370.70056;210.51657;27.476562;11.194639;14.710285;-9.466388;-10.443451;-13.572816;-33.49168;-21.300144;-2.3471072;-6.605981;-8.511132
9;8564;8.450705;954.2982023410672;-359.91104;205.55829;33.90651;9.306288;9.062404;-6.953834;-14.32207;-9.450397;-25.52728;-5.2730527;7.859186;5.1714554;-3.6003842
9;8476;8.637795;771.0640621765461;-372.3073;225.98647;32.433556;0.4639563;6.2158403;-18.319887;-19.026073;-20.371075;-34.399662;-20.556736;-2.3821194;-5.5321574;-9.231178
9;7931;8.572009;794.6846759685839;-374.35687;219.98012;33.66016;2.5277417;5.7474976;-13.023426;-13.082292;-12.795326;-28.649494;-17.116598;-6.0916986;-9.700146;-8.33377
9;7442;8.546099;733.2627438409502;-399.10098;213.3305;48.56504;5.328582;8.238314;-4.038924;-5.369066;-9.359536;-25.955667;-23.058722;-11.811377;-12.2175255;-10.895207
9;19610;7.0255146;1966.2227260153336;-307.8678;142.78036;-50.505253;-13.914618;-9.501554;-6.666321;1.378847;-1.2299111;0.6810275;4.736015;6.1451864;-0.7170196;5.508014
9;16638;7.2564507;1644.7598555744746;-272.96408;150.22104;-50.64223;-27.886513;-13.016543;-15.626647;2.188487;9.906679;12.25561;12.806717;4.8357463;-3.3544343;-1.2032365
9;14118;7.4123225;1440.2245438879313;-256.46143;158.63718;-42.138508;-25.774187;-14.818391;-19.149488;-4.8775463;2.0324764;6.56492;8.144789;2.834579;-1.0481184;0.9583717
9;15291;7.3112483;1502.3320521361347;-253.6534;162.17484;-34.42808;-21.789787;-16.604486;-19.204226;-3.2616537;4.619948;6.6682534;0.5726052;-7.0136633;-8.6577635;-1.4391896
9;16371;7.1991363;1590.2318917380987;-270.49692;171.1735;-37.860294;-15.497922;-17.102346;-16.565641;-3.235854;6.9603033;12.593022;1.793402;-6.9026723;-13.447651;-5.9844456
9;17498;7.11443;1773.1719864804868;-291.01312;164.65457;-41.91962;-14.199002;-11.1313715;-9.875348;1.4436909;-2.3214104;0.6291131;-2.125906;-4.3814254;-4.966947;1.132527
0;3015;7.6852827;1292.6624061171376;-333.98352;160.0911;5.9345803;44.456154;-0.9314003;19.416508;21.277868;15.261617;-1.6667484;21.73435;5.233043;-0.84721714;12.93619
0;3013;7.865463;1275.1018778914795;-334.7459;160.80606;6.494911;45.156662;-0.8555098;19.821028;20.594095;15.038595;-2.3830514;21.412941;4.7465925;-0.9153536;12.9015255
0;3000;7.694545;1310.9240116035476;-334.70987;161.48488;6.797675;46.165035;-0.6946671;19.919537;21.149094;14.669106;-2.4126763;21.866253;5.483312;-0.10936563;13.282487
0;3333;7.7065907;1344.5498810407382;-335.23517;162.08284;4.5992823;46.857395;-2.2796106;20.47093;20.15898;15.405483;-3.3532512;22.835007;4.83023;0.10358398;12.159493
2;30596;7.007728;4405.262830666424;-510.64948;96.69924;-11.978164;26.133825;26.30502;7.7687416;9.879589;0.42449918;1.3052102;15.136334;17.388523;-24.342701;1.4530208
2;26267;7.178947;4088.38994193746;-505.91226;104.488365;9.240415;44.206226;34.38546;14.684075;12.243086;-5.505;-0.23154108;15.005928;11.426298;-24.672426;-1.9957681
2;30274;6.910713;4850.908092815024;-535.75226;88.37926;11.045057;48.309963;40.968826;12.142474;6.3901505;-10.700237;-0.9033609;18.34693;13.519578;-27.63746;-1.6761106
2;24666;6.6088295;4055.439575062973;-511.68176;96.82792;3.071895;39.188374;35.522465;12.084106;9.77814;-1.5909636;-0.79298043;14.94962;14.305528;-23.228416;-2.8255205
2;31518;6.576013;4342.069031775665;-503.65186;90.30718;-13.350155;23.172691;25.361736;15.7243185;17.393385;3.0748491;-4.1531324;13.078027;16.430523;-20.143414;-2.0338361
2;38055;5.6875496;5095.461365831788;-529.5491;76.97841;-12.324449;27.341719;29.046091;13.640929;16.359215;-4.066655;-6.7069936;17.639576;15.645856;-22.83963;2.415274
2;30541;8.618855;3396.111515233764;-444.5432;112.135994;-41.23621;9.912326;18.995577;8.597136;15.402122;13.574202;-8.588724;-4.7256527;11.166907;-4.081817;3.913942
2;27650;7.951607;3328.2204585211875;-378.0561;103.87341;-32.505657;4.6853867;-16.930508;13.515325;5.2185135;20.752102;-8.069335;-8.896219;9.529907;-8.379336;-2.6683002
3;2531;6.544084;1194.0582129111556;-310.6819;186.14806;9.492108;-3.1609933;6.50672;8.782691;-0.2939254;-0.7275701;12.483739;13.530505;5.348303;6.391909;8.852333
3;3401;6.788523;1082.0923412990642;-312.67792;184.34044;23.454622;-5.0162716;3.4639053;3.6936524;-3.164017;0.034921646;16.517263;13.608826;4.6025267;7.1077275;4.963304
3;5308;7.1453147;1158.6649573674174;-336.21036;172.72693;26.024912;4.797565;14.137454;8.463767;2.4290383;6.0124207;10.626699;8.80315;8.686498;7.074819;6.003692
3;5536;7.5756116;1141.2800220195766;-335.79855;189.49127;15.554601;10.337424;6.257912;2.553431;8.666549;0.4931349;11.719473;11.861442;5.1314487;12.238437;5.218063
3;5924;7.8186936;2526.618123081978;-611.5496;156.67778;12.320245;26.306034;-11.015833;8.189546;-5.1692247;4.0293636;-5.553473;-1.144099;1.4768866;0.033517458;6.778914
3;5955;7.374625;2560.121526865226;-606.8138;147.4999;20.947378;21.04208;-3.5816417;3.0724287;0.40154734;1.9220197;-2.6327243;-1.3940651;2.822036;-0.030371182;6.045311
3;6751;7.735695;2336.0735190348387;-585.34875;158.61104;16.075693;6.839244;-10.614679;-3.890794;0.24519888;-1.5467025;-7.9177833;-5.739125;0.37038565;-1.5335511;6.2518144
3;8014;8.300664;2216.939062772546;-574.9086;172.40993;10.967613;8.586514;-14.849346;-1.7503754;-1.2267678;-1.3881679;-11.471764;-6.725485;1.4133956;-1.2017796;8.068348
2;29120;8.034201;1997.407090797808;-186.11134;17.832235;-46.55348;14.249829;12.512005;10.339373;-2.8478048;11.37799;-4.7121987;12.257598;-10.097469;-0.10191526;2.413385
2;36908;9.493105;2504.82108845162;-162.06587;-15.778803;-33.51738;10.049375;12.355504;16.56203;-8.910376;12.322891;-7.6504188;11.444331;-3.6521995;-1.5127034;-4.419607
2;32080;8.707449;2284.186507337676;-189.45616;-1.276232;-34.64213;11.224419;15.028199;18.900995;-12.129924;8.373545;-5.4380426;7.633177;-1.199115;-2.8620846;0.1778117
2;32174;10.282745;2228.303866736468;-231.97;12.794303;-28.017977;12.273319;10.945826;14.481341;-11.363466;14.105775;-4.3737497;2.9188738;0.6097099;-1.1548882;0.34328043
2;31006;8.166919;2181.7782667182623;-236.24913;13.447232;-30.704758;10.980029;10.072068;15.2582855;-11.698181;14.648516;-4.116222;3.9180388;0.6409518;-1.7811964;-0.1906482
2;30916;8.012599;2163.900684441935;-240.66798;15.729003;-31.130936;11.022284;12.661976;13.641774;-10.516089;15.451619;-6.195053;4.25878;-0.5098533;-1.0190423;1.4556763
2;32238;9.977569;2175.825207336872;-259.16913;20.312157;-21.301441;15.818238;10.552376;13.273678;-12.084779;15.525278;-1.2090676;4.9170346;-3.1034932;-1.1597447;-0.5539721
2;29622;9.419815;2088.953449102938;-235.82535;17.786793;-32.458088;15.818988;15.035665;16.594212;-7.0380816;13.788207;0.15578014;7.8357086;-0.5354581;0.21513693;-1.1158305
9;14588;9.808167;1849.1906290281163;-304.97192;195.7275;-34.213314;35.01236;-38.10569;10.634062;-20.11293;-1.9428343;-12.706599;1.6292874;-8.113725;-2.9559104;-3.2192674
9;16374;9.932271;2034.024473736452;-294.12665;192.9615;-41.73012;32.721027;-32.59825;13.4008875;-19.875393;3.7936077;-12.503943;1.401468;-6.421371;-5.10818;-1.0837387
9;17654;10.187975;2216.598461216072;-251.81506;190.97281;-39.891663;34.121677;-43.04758;18.928162;-18.295853;4.20365;-8.306979;3.757269;-10.081639;-4.4977393;-2.535953
9;18210;9.949928;2114.0943685903367;-272.43768;187.96193;-40.736477;34.711926;-41.94344;12.540317;-13.376151;-1.2985464;-8.446728;2.6342306;-10.193338;-4.032775;-5.284224
9;12877;9.4746275;1680.4049082579506;-322.563;201.07603;-28.425604;30.879988;-26.176548;12.012743;-8.956616;0.0726815;-8.190917;5.0888543;-6.62862;-0.6367134;-1.7331496
9;13534;9.529417;1754.9376883823363;-322.3231;198.65154;-28.919327;29.895433;-31.918823;11.665586;-12.221439;-1.0722064;-8.763383;2.8840823;-6.5012207;-1.4964391;-3.147482
9;16509;9.705424;2094.5209147670507;-319.93805;185.58911;-26.973103;24.390688;-20.713926;14.077201;-12.247319;22.31004;-22.31827;11.749317;-0.49473444;3.809306;-1.5409583
9;15244;9.544762;2011.939750267989;-345.9059;188.60593;-20.959848;23.560675;-17.986912;14.790784;-16.935572;17.101906;-23.069271;13.310425;-2.8357234;5.25345;-3.0798807
9;13906;9.279087;1794.653225819594;-355.73178;188.19186;-13.498713;23.142696;-17.364038;11.571006;-16.724733;20.115389;-10.978997;16.064312;-0.48135525;7.2745385;-1.0443642
9;15208;9.584096;1971.7493855201865;-346.22824;184.37726;-14.228788;28.42478;-21.061056;11.135218;-20.681227;17.845621;-15.811848;17.498867;-1.3836643;7.5481305;-1.2702557
9;16169;9.668798;2271.2976705254614;-398.50662;169.36234;-19.568918;36.543175;-10.632017;19.919355;-13.144114;29.97988;-14.14526;16.458767;-5.6970754;1.2026924;-6.882665
9;12646;9.296657;1912.3907595376684;-362.208;179.55946;-3.5488055;38.29637;-15.497621;8.650796;-18.304697;27.437376;-7.7159476;22.052774;-1.6729904;2.3102872;-4.210078
9;14718;9.366493;1987.834026418769;-364.79416;182.01875;-10.036681;32.222073;-22.449524;6.5509257;-21.57991;24.1348;-15.8354225;16.23213;-5.7949104;4.4836063;0.6218029
9;12766;8.577028;1265.1556284326623;-274.06934;191.02808;2.7710433;-11.821357;-17.146814;-24.907303;-16.57453;3.916276;-1.2248901;2.4216568;-3.3606806;-7.2373223;-5.076815
9;12040;8.723007;1150.1771376495503;-304.11276;205.82893;-3.8587937;2.2922745;-7.2750397;-13.172682;-17.748604;-0.34718183;-11.783341;-0.8312861;-0.98281443;-5.0406976;-0.6904263
9;11218;8.750849;1131.4056013046168;-304.28677;208.21408;-3.913923;6.0315657;-9.338373;-8.5758;-17.408117;0.92793095;-14.144516;0.17828864;-1.4406382;-1.1734265;3.4514294
9;11069;8.586268;1129.68888340194;-297.77707;201.94994;-3.838707;-3.0054588;-9.983569;-18.53145;-19.786821;2.3569572;-3.270616;1.3794742;-6.289257;-10.982488;-7.3661757
9;11381;8.162675;1330.4334722658257;-340.1252;180.63383;6.5009356;6.4619436;-0.86700404;-5.531526;-4.739285;14.623389;1.9336748;4.189266;-6.1737943;-14.240362;-14.952222
9;10349;8.676126;1163.9024820797545;-275.39444;194.97302;5.0181546;9.434603;-4.9364996;-7.1919193;-9.382429;-0.6287366;-11.283775;-3.6611838;-5.8720145;-8.069093;-7.86341
9;12196;8.575057;1335.8575427955486;-306.66483;199.06331;12.956188;-3.2854378;-9.985279;-6.1203732;-0.7887235;16.896233;-9.421627;-4.6392784;-13.2069435;-14.651282;-10.456487
9;12038;8.65358;1217.8671801162695;-300.26895;201.44463;9.044334;10.854905;-5.68373;-12.417267;-7.1099834;5.2162547;-21.900654;-8.137889;-6.0961113;-2.247947;2.5311408
9;12698;8.742727;1147.3812881993078;-292.11847;213.21458;12.649429;10.327459;-5.3245735;-12.764552;-4.308373;7.9928274;-24.093891;-15.501192;-12.679112;-4.783484;3.781845
9;11930;8.804139;1028.457312957331;-298.4917;221.46585;23.709606;11.748438;-5.3932886;-11.432443;-1.8047675;9.057497;-22.71195;-12.714262;-12.208479;-6.41362;-0.36720845
9;12172;8.7452135;1040.404614832186;-294.86948;222.52267;20.92586;6.642276;-12.410767;-7.738075;5.7354784;20.410488;-13.747941;-7.8441563;-12.115008;-10.418132;-9.431541
9;12580;8.814807;1117.5266127268646;-316.8024;218.11598;20.73487;-0.69809455;-13.394763;-8.315028;6.817751;16.002373;-15.472138;-2.7472095;-3.6337204;-4.5573435;-3.2887392
3;13804;7.73582;2175.4364854176565;-456.49503;122.67239;14.955994;-9.68667;-25.947498;-10.490772;0.540325;-3.1922438;-4.879234;-4.9039416;-8.1999235;-1.5093669;6.485825
3;13048;7.606046;2179.7107674035774;-463.7777;112.1632;14.2465725;-11.229653;-26.484802;-11.272846;0.44193152;-2.066113;-4.762423;-3.958613;-3.6992435;1.0334501;6.3444104
3;13137;7.385087;2139.7419271328013;-496.6125;137.41153;13.884774;-16.649416;-28.535833;-5.392317;4.796571;-4.7451305;-9.097158;-5.733287;-3.036743;1.4468719;5.700966
3;12767;7.093762;2079.5280738793185;-503.5406;142.9017;20.147343;-16.365496;-24.184155;-2.0321062;6.1882854;-7.769429;-9.697438;-4.481746;-4.388847;-1.5043281;3.194317
0;1973;5.453239;1217.3923214555202;-464.92206;119.96909;59.735268;30.317183;17.773567;5.4819403;4.3844905;10.320045;8.073526;3.5859036;6.7274685;10.64866;9.430511
0;2490;7.224228;1404.922543833633;-492.0505;163.4725;33.197006;37.59781;12.312096;6.2187357;-1.5934663;12.6624975;5.682183;0.91473514;7.711473;7.415337;8.208076
0;2461;7.4398155;1387.6570381414017;-493.38092;165.9118;33.908154;35.81335;13.614939;6.227375;-1.6076814;12.069329;5.7146835;0.20776668;7.329863;7.087057;8.5032
0;2498;7.1945596;1379.4865861910328;-494.28955;165.3805;33.506325;35.81207;15.020654;5.5351124;-2.0363069;12.500096;4.893914;-0.2988973;8.412531;7.7874775;8.291732
5;2030;8.19865;544.0228546743057;-398.12436;182.61336;46.663532;49.077297;26.583412;22.285618;28.094719;6.0615625;14.229819;15.675068;4.486473;8.9361515;5.053624
5;2096;8.232012;561.3789795310927;-412.53665;190.96735;39.69025;52.3501;23.451529;22.472778;30.813044;4.629571;16.00899;16.055273;5.6389995;9.655813;3.8119628
5;2130;8.159157;596.5357871625276;-408.84503;190.00797;39.507572;45.734447;25.813457;24.574284;32.828297;9.848253;15.923422;13.936672;2.9988983;9.440589;5.197845
5;2178;8.253108;546.0205376783998;-412.08035;188.08917;42.198704;50.0578;24.367455;23.138718;31.503777;5.183613;14.900524;17.127337;5.848843;9.306195;3.9265633
5;2192;8.265064;563.1688261496457;-409.57663;187.45915;41.976753;49.544056;24.872702;23.125612;31.292362;5.351836;14.784057;16.98234;5.5003853;9.444277;4.694597
5;2266;8.282473;563.1668902441667;-407.81717;196.98367;37.937508;49.730362;18.955412;19.089167;30.754316;4.860843;16.362621;17.168903;6.705006;10.131281;3.9558573
5;2240;8.275493;559.8367440395792;-410.33676;197.38573;38.41851;48.346237;19.328135;18.829155;30.68074;6.112686;16.952606;17.216745;6.165432;10.139944;4.0706406
5;2173;8.201793;612.598087561731;-414.782;190.92809;40.67791;47.33525;23.511806;23.855362;31.17585;8.277793;15.827225;14.651026;4.25403;10.34106;5.5390096
5;2186;8.165313;618.4680133054993;-412.97473;190.52881;40.00895;46.979126;25.604631;25.989754;31.595213;8.028925;14.794939;13.427281;3.8232348;10.326442;5.720551
